Date,Close
3/28/2019,"1,295.2"
3/29/2019,"1,295.4"
4/1/2019,"1,293.5"
4/2/2019,"1,290.3"
4/3/2019,"1,290.5"
4/4/2019,"1,283.2"
4/5/2019,"1,288.5"
4/8/2019,"1,300.0"
4/9/2019,"1,303.0"
4/10/2019,"1,305.5"
4/11/2019,"1,298.8"
4/12/2019,"1,294.3"
4/15/2019,"1,285.7"
4/16/2019,"1,276.4"
4/17/2019,"1,275.9"
4/18/2019,"1,275.7"
4/19/2019,"1,275.7"
4/22/2019,"1,275.7"
4/23/2019,"1,269.5"
4/24/2019,"1,271.7"
4/25/2019,"1,280.8"
4/26/2019,"1,284.2"
4/29/2019,"1,279.5"
4/30/2019,"1,282.3"
5/1/2019,"1,283.8"
5/2/2019,"1,271.0"
5/3/2019,"1,278.6"
5/6/2019,"1,278.6"
5/7/2019,"1,281.2"
5/8/2019,"1,285.2"
5/9/2019,"1,286.1"
5/10/2019,"1,287.1"
5/13/2019,"1,295.6"
5/14/2019,"1,298.4"
5/15/2019,"1,299.1"
5/16/2019,"1,291.7"
5/17/2019,"1,280.8"
5/20/2019,"1,276.9"
5/21/2019,"1,271.2"
5/22/2019,"1,273.8"
5/23/2019,"1,283.7"
5/24/2019,"1,282.5"
5/27/2019,"1,282.5"
5/28/2019,"1,278.3"
5/29/2019,"1,281.7"
5/30/2019,"1,281.0"
5/31/2019,"1,295.6"
6/3/2019,"1,317.1"
6/4/2019,"1,324.3"
6/5/2019,"1,335.1"
6/6/2019,"1,335.5"
6/7/2019,"1,340.7"
6/10/2019,"1,328.6"
6/11/2019,"1,324.3"
6/12/2019,"1,332.4"
6/13/2019,"1,335.9"
6/14/2019,"1,351.3"
6/17/2019,"1,341.3"
6/18/2019,"1,341.4"
6/19/2019,"1,344.1"
6/20/2019,"1,379.5"
6/21/2019,"1,397.2"
6/24/2019,"1,405.7"
6/25/2019,"1,431.4"
6/26/2019,"1,404.0"
6/27/2019,"1,402.5"
6/28/2019,"1,409.0"
7/1/2019,"1,390.1"
7/2/2019,"1,391.1"
7/3/2019,"1,413.5"
7/4/2019,"1,414.9"
7/5/2019,"1,388.7"
7/8/2019,"1,400.1"
7/9/2019,"1,391.6"
7/10/2019,"1,408.3"
7/11/2019,"1,413.8"
7/12/2019,"1,407.6"
7/15/2019,"1,412.4"
7/16/2019,"1,409.9"
7/17/2019,"1,410.4"
7/18/2019,"1,417.5"
7/19/2019,"1,439.7"
7/22/2019,"1,427.8"
7/23/2019,"1,425.6"
7/24/2019,"1,427.0"
7/25/2019,"1,416.1"
7/26/2019,"1,420.4"
7/29/2019,"1,419.1"
7/30/2019,"1,425.9"
7/31/2019,"1,427.6"
8/1/2019,"1,406.8"
8/2/2019,"1,441.8"
8/5/2019,"1,465.3"
8/6/2019,"1,465.3"
8/7/2019,"1,506.1"
8/8/2019,"1,495.8"
8/9/2019,"1,497.7"
8/12/2019,"1,504.7"
8/13/2019,"1,498.4"
8/14/2019,"1,513.3"
8/15/2019,"1,515.7"
8/16/2019,"1,515.3"
8/19/2019,"1,496.6"
8/20/2019,"1,504.6"
8/21/2019,"1,503.3"
8/22/2019,"1,502.1"
8/23/2019,"1,503.8"
8/26/2019,"1,503.8"
8/27/2019,"1,533.0"
8/28/2019,"1,537.2"
8/29/2019,"1,540.2"
8/30/2019,"1,528.4"
9/2/2019,"1,526.0"
9/3/2019,"1,537.9"
9/4/2019,"1,546.1"
9/5/2019,"1,529.1"
9/6/2019,"1,523.7"
9/9/2019,"1,509.2"
9/10/2019,"1,498.3"
9/11/2019,"1,490.7"
9/12/2019,"1,515.2"
9/13/2019,"1,503.1"
9/16/2019,"1,497.2"
9/17/2019,"1,502.1"
9/18/2019,"1,503.5"
9/19/2019,"1,500.7"
9/20/2019,"1,501.9"
9/23/2019,"1,522.1"
9/24/2019,"1,520.7"
9/25/2019,"1,528.8"
9/26/2019,"1,506.4"
9/27/2019,"1,489.9"
9/30/2019,"1,485.3"
10/1/2019,"1,473.5"
10/2/2019,"1,492.6"
10/3/2019,"1,517.1"
10/4/2019,"1,499.2"
10/7/2019,"1,501.3"
10/8/2019,"1,505.9"
10/9/2019,"1,507.3"
10/10/2019,"1,494.8"
10/11/2019,"1,479.2"
10/14/2019,"1,490.6"
10/15/2019,"1,487.8"
10/16/2019,"1,485.1"
10/17/2019,"1,492.7"
10/18/2019,"1,490.0"
10/21/2019,"1,491.7"
10/22/2019,"1,485.4"
10/23/2019,"1,494.5"
10/24/2019,"1,496.6"
10/25/2019,"1,513.5"
10/28/2019,"1,492.4"
10/29/2019,"1,486.8"
10/30/2019,"1,492.1"
10/31/2019,"1,511.0"
11/1/2019,"1,508.8"
11/4/2019,"1,509.5"
11/5/2019,"1,489.0"
11/6/2019,"1,486.1"
11/7/2019,"1,484.3"
11/8/2019,"1,464.2"
11/11/2019,"1,458.7"
11/12/2019,"1,452.1"
11/13/2019,"1,462.9"
11/14/2019,"1,466.7"
11/15/2019,"1,466.9"
11/18/2019,"1,467.7"
11/19/2019,"1,468.5"
11/20/2019,"1,471.7"
11/21/2019,"1,467.1"
11/22/2019,"1,464.5"
11/25/2019,"1,458.4"
11/26/2019,"1,454.7"
11/27/2019,"1,454.4"
11/28/2019,"1,454.7"
11/29/2019,"1,460.2"
12/2/2019,"1,461.2"
12/3/2019,"1,477.3"
12/4/2019,"1,475.1"
12/5/2019,"1,476.0"
12/6/2019,"1,459.7"
12/9/2019,"1,461.7"
12/10/2019,"1,465.0"
12/11/2019,"1,466.8"
12/12/2019,"1,467.8"
12/13/2019,"1,466.6"
12/16/2019,"1,477.9"
12/17/2019,"1,475.8"
12/18/2019,"1,474.1"
12/19/2019,"1,476.7"
12/20/2019,"1,479.0"
12/23/2019,"1,482.1"
12/24/2019,"1,482.1"
12/25/2019,"1,482.1"
12/26/2019,"1,482.1"
12/27/2019,"1,511.5"
12/30/2019,"1,514.8"
12/31/2019,"1,514.8"
1/1/2020,"1,514.8"
1/2/2020,"1,527.1"
1/3/2020,"1,548.8"
1/6/2020,"1,573.1"
1/7/2020,"1,567.9"
1/8/2020,"1,572.0"
1/9/2020,"1,550.8"
1/10/2020,"1,553.6"
1/13/2020,"1,549.9"
1/14/2020,"1,545.1"
1/15/2020,"1,549.0"
1/16/2020,"1,554.6"
1/17/2020,"1,557.6"
1/20/2020,"1,560.2"
1/21/2020,"1,551.3"
1/22/2020,"1,556.9"
1/23/2020,"1,562.9"
1/24/2020,"1,564.3"
1/27/2020,"1,580.1"
1/28/2020,"1,574.0"
1/29/2020,"1,573.5"
1/30/2020,"1,578.3"
1/31/2020,"1,584.2"
2/3/2020,"1,574.8"
2/4/2020,"1,558.4"
2/5/2020,"1,553.3"
2/6/2020,"1,563.3"
2/7/2020,"1,572.7"
2/10/2020,"1,573.2"
2/11/2020,"1,570.5"
2/12/2020,"1,563.7"
2/13/2020,"1,575.1"
2/14/2020,"1,581.4"
2/17/2020,"1,580.8"
2/18/2020,"1,589.9"
2/19/2020,"1,604.2"
2/20/2020,"1,619.0"
2/21/2020,"1,643.3"
2/24/2020,"1,671.7"
2/25/2020,"1,650.3"
2/26/2020,"1,634.9"
2/27/2020,"1,652.0"
2/28/2020,"1,609.9"
3/2/2020,"1,599.7"
3/3/2020,"1,615.5"
3/4/2020,"1,641.9"
3/5/2020,"1,659.6"
3/6/2020,"1,683.7"
3/9/2020,"1,672.5"
3/10/2020,"1,655.7"
3/11/2020,"1,653.8"
3/12/2020,"1,570.7"
3/13/2020,"1,562.8"
3/16/2020,"1,487.7"
3/17/2020,"1,536.2"
3/18/2020,"1,498.2"
3/19/2020,"1,474.3"
3/20/2020,"1,494.4"
3/23/2020,"1,525.4"
3/24/2020,"1,605.8"
3/25/2020,"1,605.5"
3/26/2020,"1,634.8"
3/27/2020,"1,617.3"
3/30/2020,"1,618.3"
3/31/2020,"1,609.0"
4/1/2020,"1,576.6"
4/2/2020,"1,616.8"
4/3/2020,"1,613.1"
4/6/2020,"1,648.3"
4/7/2020,"1,649.3"
4/8/2020,"1,647.8"
4/9/2020,"1,680.7"
4/10/2020,"1,680.7"
4/13/2020,"1,680.7"
4/14/2020,"1,741.9"
4/15/2020,"1,718.7"
4/16/2020,"1,729.5"
4/17/2020,"1,692.6"
4/20/2020,"1,686.2"
4/21/2020,"1,682.1"
4/22/2020,"1,710.6"
4/23/2020,"1,736.3"
4/24/2020,"1,715.9"
4/27/2020,"1,715.0"
4/28/2020,"1,691.6"
4/29/2020,"1,703.4"
4/30/2020,"1,702.8"
5/1/2020,"1,686.3"
5/4/2020,"1,709.1"
5/5/2020,"1,699.6"
5/6/2020,"1,691.5"
5/7/2020,"1,704.1"
5/8/2020,"1,704.1"
5/11/2020,"1,702.8"
5/12/2020,"1,702.4"
5/13/2020,"1,708.4"
5/14/2020,"1,731.6"
5/15/2020,"1,735.4"
5/18/2020,"1,734.7"
5/19/2020,"1,738.0"
5/20/2020,"1,748.3"
5/21/2020,"1,724.9"
5/22/2020,"1,733.6"
5/25/2020,"1,733.6"
5/26/2020,"1,720.3"
5/27/2020,"1,694.6"
5/28/2020,"1,717.4"
5/29/2020,"1,728.7"
6/1/2020,"1,730.6"
6/2/2020,"1,742.2"
6/3/2020,"1,705.4"
6/4/2020,"1,700.1"
6/5/2020,"1,683.5"
6/8/2020,"1,690.4"
6/9/2020,"1,713.5"
6/10/2020,"1,722.1"
6/11/2020,"1,738.3"
6/12/2020,"1,733.5"
6/15/2020,"1,710.5"
6/16/2020,"1,719.9"
6/17/2020,"1,724.4"
6/18/2020,"1,719.5"
6/19/2020,"1,734.8"
6/22/2020,"1,761.9"
6/23/2020,"1,768.9"
6/24/2020,"1,766.1"
6/25/2020,"1,756.6"
6/26/2020,"1,747.6"
6/29/2020,"1,771.6"
6/30/2020,"1,768.1"
7/1/2020,"1,771.1"
7/2/2020,"1,777.5"
7/3/2020,"1,772.9"
7/6/2020,"1,787.9"
7/7/2020,"1,789.6"
7/8/2020,"1,811.1"
7/9/2020,"1,812.1"
7/10/2020,"1,803.1"
7/13/2020,"1,807.5"
7/14/2020,"1,801.9"
7/15/2020,"1,804.6"
7/16/2020,"1,807.7"
7/17/2020,"1,807.4"
7/20/2020,"1,815.7"
7/21/2020,"1,842.6"
7/22/2020,"1,852.4"
7/23/2020,"1,878.3"
7/24/2020,"1,902.1"
7/27/2020,"1,936.7"
7/28/2020,"1,940.9"
7/29/2020,"1,950.9"
7/30/2020,"1,957.7"
7/31/2020,"1,964.9"
8/3/2020,"1,958.6"
8/4/2020,"1,977.9"
8/5/2020,"2,048.2"
8/6/2020,"2,067.2"
8/7/2020,"2,031.2"
8/10/2020,"2,044.5"
8/11/2020,"1,939.7"
8/12/2020,"1,931.9"
8/13/2020,"1,944.3"
8/14/2020,"1,944.8"
8/17/2020,"1,972.9"
8/18/2020,"2,008.8"
8/19/2020,"1,981.0"
8/20/2020,"1,927.2"
8/21/2020,"1,924.4"
8/24/2020,"1,944.0"
8/25/2020,"1,911.2"
8/26/2020,"1,933.0"
8/27/2020,"1,923.9"
8/28/2020,"1,957.4"
8/31/2020,"1,957.4"
9/1/2020,"1,972.4"
9/2/2020,"1,947.1"
9/3/2020,"1,940.5"
9/4/2020,"1,926.3"
9/7/2020,"1,928.5"
9/8/2020,"1,911.0"
9/9/2020,"1,947.2"
9/10/2020,"1,966.3"
9/11/2020,"1,947.4"
9/14/2020,"1,958.7"
9/15/2020,"1,949.4"
9/16/2020,"1,961.8"
9/17/2020,"1,936.3"
9/18/2020,"1,950.9"
9/21/2020,"1,909.4"
9/22/2020,"1,906.0"
9/23/2020,"1,873.4"
9/24/2020,"1,861.8"
9/25/2020,"1,859.7"
9/28/2020,"1,864.3"
9/29/2020,"1,884.0"
9/30/2020,"1,886.9"
10/1/2020,"1,902.0"
10/2/2020,"1,903.1"
10/5/2020,"1,909.6"
10/6/2020,"1,913.4"
10/7/2020,"1,884.5"
10/8/2020,"1,887.5"
10/9/2020,"1,923.3"
10/12/2020,"1,925.5"
10/13/2020,"1,891.3"
10/14/2020,"1,910.1"
10/15/2020,"1,891.9"
10/16/2020,"1,905.1"
10/19/2020,"1,905.6"
10/20/2020,"1,898.4"
10/21/2020,"1,924.2"
10/22/2020,"1,901.0"
10/23/2020,"1,903.7"
10/26/2020,"1,898.5"
10/27/2020,"1,905.7"
10/28/2020,"1,870.0"
10/29/2020,"1,870.3"
10/30/2020,"1,881.9"
11/2/2020,"1,889.9"
11/3/2020,"1,908.3"
11/4/2020,"1,900.2"
11/5/2020,"1,938.5"
11/6/2020,"1,940.8"
11/9/2020,"1,867.3"
11/10/2020,"1,878.7"
11/11/2020,"1,861.0"
11/12/2020,"1,874.9"
11/13/2020,"1,890.9"
11/16/2020,"1,885.6"
11/17/2020,"1,889.1"
11/18/2020,"1,876.1"
11/19/2020,"1,857.4"
11/20/2020,"1,875.7"
11/23/2020,"1,840.2"
11/24/2020,"1,799.6"
11/25/2020,"1,810.2"
11/26/2020,"1,807.4"
11/27/2020,"1,779.3"
11/30/2020,"1,762.6"
12/1/2020,"1,810.8"
12/2/2020,"1,822.6"
12/3/2020,"1,832.4"
12/4/2020,"1,843.0"
12/7/2020,"1,860.0"
12/8/2020,"1,868.2"
12/9/2020,"1,841.8"
12/10/2020,"1,844.4"
12/11/2020,"1,842.0"
12/14/2020,"1,831.2"
12/15/2020,"1,850.7"
12/16/2020,"1,852.0"
12/17/2020,"1,890.8"
12/18/2020,"1,879.8"
12/21/2020,"1,880.0"
12/22/2020,"1,877.1"
12/23/2020,"1,875.0"
12/24/2020,"1,875.0"
12/25/2020,"1,875.0"
12/28/2020,"1,875.0"
12/29/2020,"1,874.3"
12/30/2020,"1,887.6"
12/31/2020,"1,887.6"
1/1/2021,"1,887.6"
1/4/2021,"1,943.2"
1/5/2021,"1,940.4"
1/6/2021,"1,932.0"
1/7/2021,"1,920.1"
1/8/2021,"1,862.9"
1/11/2021,"1,847.3"
1/12/2021,"1,841.3"
1/13/2021,"1,858.9"
1/14/2021,"1,841.8"
1/15/2021,"1,839.0"
1/18/2021,"1,833.1"
1/19/2021,"1,834.7"
1/20/2021,"1,856.6"
1/21/2021,"1,862.1"
1/22/2021,"1,852.7"
1/25/2021,"1,856.9"
1/26/2021,"1,856.6"
1/27/2021,"1,843.0"
1/28/2021,"1,853.7"
1/29/2021,"1,863.8"
2/1/2021,"1,863.0"
2/2/2021,"1,833.1"
2/3/2021,"1,835.5"
2/4/2021,"1,785.9"
2/5/2021,"1,803.0"
2/8/2021,"1,835.3"
2/9/2021,"1,839.6"
2/10/2021,"1,842.7"
2/11/2021,"1,840.1"
2/12/2021,"1,816.4"
2/15/2021,"1,817.3"
2/16/2021,"1,794.3"
2/17/2021,"1,780.7"
2/18/2021,"1,773.2"
2/19/2021,"1,786.2"
2/22/2021,"1,807.5"
2/23/2021,"1,799.7"
2/24/2021,"1,788.0"
2/25/2021,"1,779.7"
2/26/2021,"1,742.9"
3/1/2021,"1,734.2"
3/2/2021,"1,723.9"
3/3/2021,"1,711.4"
3/4/2021,"1,712.1"
3/5/2021,"1,696.3"
3/8/2021,"1,687.1"
3/9/2021,"1,716.9"
3/10/2021,"1,716.2"
3/11/2021,"1,724.3"
3/12/2021,"1,704.8"
3/15/2021,"1,723.7"
3/16/2021,"1,735.0"
3/17/2021,"1,729.7"
3/18/2021,"1,725.9"
3/19/2021,"1,735.2"
3/22/2021,"1,736.2"
3/23/2021,"1,726.2"
3/24/2021,"1,730.5"
3/25/2021,"1,737.3"
3/26/2021,"1,731.8"
3/29/2021,"1,706.0"
3/30/2021,"1,684.0"
3/31/2021,"1,691.1"
4/1/2021,"1,726.1"
4/2/2021,"1,726.1"
4/5/2021,"1,726.1"
4/6/2021,"1,744.7"
4/7/2021,"1,738.1"
4/8/2021,"1,755.5"
4/9/2021,"1,741.2"
4/12/2021,"1,732.9"
4/13/2021,"1,748.0"
4/14/2021,"1,735.6"
4/15/2021,"1,757.2"
4/16/2021,"1,774.5"
4/19/2021,"1,774.5"
4/20/2021,"1,777.9"
4/21/2021,"1,798.2"
4/22/2021,"1,787.8"
4/23/2021,"1,781.8"
4/26/2021,"1,773.4"
4/27/2021,"1,784.2"
4/28/2021,"1,772.2"
4/29/2021,"1,762.7"
4/30/2021,"1,767.7"
5/3/2021,"1,767.7"
5/4/2021,"1,797.8"
5/5/2021,"1,782.3"
5/6/2021,"1,813.2"
5/7/2021,"1,836.6"
5/10/2021,"1,840.5"
5/11/2021,"1,829.1"
5/12/2021,"1,830.7"
5/13/2021,"1,821.8"
5/14/2021,"1,838.1"
5/17/2021,"1,853.7"
5/18/2021,"1,866.8"
5/19/2021,"1,888.5"
5/20/2021,"1,878.3"
5/21/2021,"1,875.9"
5/24/2021,"1,880.2"
5/25/2021,"1,887.0"
5/26/2021,"1,899.8"
5/27/2021,"1,891.5"
5/28/2021,"1,900.0"
5/31/2021,"1,900.0"
6/1/2021,"1,899.4"
6/2/2021,"1,902.8"
6/3/2021,"1,866.6"
6/4/2021,"1,890.6"
6/7/2021,"1,888.4"
6/8/2021,"1,893.2"
6/9/2021,"1,894.6"
6/10/2021,"1,888.7"
6/11/2021,"1,881.1"
6/14/2021,"1,865.6"
6/15/2021,"1,865.1"
6/16/2021,"1,860.8"
6/17/2021,"1,778.7"
6/18/2021,"1,773.1"
6/21/2021,"1,775.1"
6/22/2021,"1,775.1"
6/23/2021,"1,791.6"
6/24/2021,"1,784.9"
6/25/2021,"1,786.7"
6/28/2021,"1,780.3"
6/29/2021,"1,755.5"
6/30/2021,"1,763.2"
7/1/2021,"1,781.5"
7/2/2021,"1,786.2"
7/5/2021,"1,791.4"
7/6/2021,"1,809.9"
7/7/2021,"1,804.7"
7/8/2021,"1,807.7"
7/9/2021,"1,806.0"
7/12/2021,"1,792.4"
7/13/2021,"1,813.9"
7/14/2021,"1,823.2"
7/15/2021,"1,823.8"
7/16/2021,"1,824.3"
7/19/2021,"1,814.9"
7/20/2021,"1,823.1"
7/21/2021,"1,802.2"
7/22/2021,"1,799.5"
7/23/2021,"1,799.6"
7/26/2021,"1,800.2"
7/27/2021,"1,800.4"
7/28/2021,"1,796.6"
7/29/2021,"1,829.3"
7/30/2021,"1,825.8"
8/2/2021,"1,811.5"
8/3/2021,"1,812.7"
8/4/2021,"1,829.1"
8/5/2021,"1,800.8"
8/6/2021,"1,762.9"
8/9/2021,"1,738.9"
8/10/2021,"1,723.4"
8/11/2021,"1,743.6"
8/12/2021,"1,747.4"
8/13/2021,"1,773.9"
8/16/2021,"1,786.4"
8/17/2021,"1,789.5"
8/18/2021,"1,783.5"
8/19/2021,"1,782.1"
8/20/2021,"1,779.1"
8/23/2021,"1,802.0"
8/24/2021,"1,808.5"
8/25/2021,"1,788.7"
8/26/2021,"1,786.6"
8/27/2021,"1,798.5"
8/30/2021,"1,798.5"
8/31/2021,"1,814.9"
9/1/2021,"1,811.8"
9/2/2021,"1,812.6"
9/3/2021,"1,823.7"
9/6/2021,"1,821.6"
9/7/2021,"1,802.2"
9/8/2021,"1,786.0"
9/9/2021,"1,788.3"
9/10/2021,"1,794.6"
9/13/2021,"1,793.9"
9/14/2021,"1,792.8"
9/15/2021,"1,797.0"
9/16/2021,"1,748.0"
9/17/2021,"1,756.0"
9/20/2021,"1,757.8"
9/21/2021,"1,774.5"
9/22/2021,"1,773.4"
9/23/2021,"1,750.0"
9/24/2021,"1,746.8"
9/27/2021,"1,755.3"
9/28/2021,"1,733.8"
9/29/2021,"1,737.2"
9/30/2021,"1,742.8"
10/1/2021,"1,757.1"
10/4/2021,"1,754.6"
10/5/2021,"1,753.2"
10/6/2021,"1,759.7"
10/7/2021,"1,762.1"
10/8/2021,"1,773.3"
10/11/2021,"1,757.7"
10/12/2021,"1,767.8"
10/13/2021,"1,785.7"
10/14/2021,"1,798.7"
10/15/2021,"1,772.7"
10/18/2021,"1,767.9"
10/19/2021,"1,779.6"
10/20/2021,"1,778.0"
10/21/2021,"1,779.3"
10/22/2021,"1,808.3"
10/25/2021,"1,805.3"
10/26/2021,"1,785.6"
10/27/2021,"1,795.3"
10/28/2021,"1,803.5"
10/29/2021,"1,769.2"
11/1/2021,"1,793.8"
11/2/2021,"1,790.5"
11/3/2021,"1,763.5"
11/4/2021,"1,796.2"
11/5/2021,"1,801.9"
11/8/2021,"1,822.4"
11/9/2021,"1,827.3"
11/10/2021,"1,859.4"
11/11/2021,"1,857.9"
11/12/2021,"1,860.6"
11/15/2021,"1,859.9"
11/16/2021,"1,859.2"
11/17/2021,"1,864.9"
11/18/2021,"1,860.3"
11/19/2021,"1,861.1"
11/22/2021,"1,816.1"
11/23/2021,"1,789.2"
11/24/2021,"1,782.1"
11/25/2021,"1,788.2"
11/26/2021,"1,800.8"
11/29/2021,"1,786.0"
11/30/2021,"1,804.4"
12/1/2021,"1,789.3"
12/2/2021,"1,765.0"
12/3/2021,"1,767.6"
12/6/2021,"1,778.7"
12/7/2021,"1,781.4"
12/8/2021,"1,783.8"
12/9/2021,"1,776.2"
12/10/2021,"1,779.8"
12/13/2021,"1,787.8"
12/14/2021,"1,776.9"
12/15/2021,"1,768.7"
12/16/2021,"1,795.7"
12/17/2021,"1,807.7"
12/20/2021,"1,796.3"
12/21/2021,"1,793.8"
12/22/2021,"1,792.8"
12/23/2021,"1,805.2"
12/24/2021,"1,805.2"
12/27/2021,"1,805.2"
12/28/2021,"1,805.2"
12/29/2021,"1,794.3"
12/30/2021,"1,805.9"
12/31/2021,"1,805.9"
1/3/2022,"1,805.9"
1/4/2022,"1,811.4"
1/5/2022,"1,826.3"
1/6/2022,"1,789.4"
1/7/2022,"1,792.6"
1/10/2022,"1,794.2"
1/11/2022,"1,806.8"
1/12/2022,"1,821.4"
1/13/2022,"1,820.4"
1/14/2022,"1,823.0"
1/17/2022,"1,817.9"
1/18/2022,"1,817.3"
1/19/2022,"1,827.0"
1/20/2022,"1,845.4"
1/21/2022,"1,837.6"
1/24/2022,"1,831.6"
1/25/2022,"1,847.3"
1/26/2022,"1,836.0"
1/27/2022,"1,806.8"
1/28/2022,"1,788.2"
1/31/2022,"1,795.3"
2/1/2022,"1,799.9"
2/2/2022,"1,803.7"
2/3/2022,"1,792.7"
2/4/2022,"1,804.7"
2/7/2022,"1,813.6"
2/8/2022,"1,822.6"
2/9/2022,"1,827.8"
2/10/2022,"1,835.4"
2/11/2022,"1,831.2"
2/14/2022,"1,866.2"
2/15/2022,"1,848.6"
2/16/2022,"1,862.6"
2/17/2022,"1,893.5"
2/18/2022,"1,893.6"
2/21/2022,"1,894.5"
2/22/2022,"1,900.1"
2/23/2022,"1,904.7"
2/24/2022,"1,936.3"
2/25/2022,"1,884.8"
2/28/2022,"1,909.9"
3/1/2022,"1,922.0"
3/2/2022,"1,928.5"
3/3/2022,"1,929.6"
3/4/2022,"1,945.3"
3/7/2022,"1,981.0"
3/8/2022,"2,039.1"
3/9/2022,"1,988.9"
3/10/2022,"1,996.6"
3/11/2022,"1,978.7"
3/14/2022,"1,954.1"
3/15/2022,"1,913.7"
3/16/2022,"1,913.2"
3/17/2022,"1,949.7"
3/18/2022,"1,935.8"
3/21/2022,"1,935.1"
3/22/2022,"1,915.3"
3/23/2022,"1,931.8"
3/24/2022,"1,965.2"
3/25/2022,"1,953.8"
3/28/2022,"1,937.1"
3/29/2022,"1,910.0"
3/30/2022,"1,933.9"
3/31/2022,"1,942.2"
4/1/2022,"1,929.4"
4/4/2022,"1,930.3"
4/5/2022,"1,944.1"
4/6/2022,"1,930.2"
4/7/2022,"1,932.4"
4/8/2022,"1,941.4"
4/11/2022,"1,951.6"
4/12/2022,"1,960.9"
4/13/2022,"1,976.8"
4/14/2022,"1,963.3"
4/15/2022,"1,963.3"
4/18/2022,"1,963.3"
4/19/2022,"1,964.0"
4/20/2022,"1,949.6"
4/21/2022,"1,943.7"
4/22/2022,"1,941.6"
4/25/2022,"1,895.0"
4/26/2022,"1,904.6"
4/27/2022,"1,885.8"
4/28/2022,"1,888.5"
4/29/2022,"1,911.3"
5/2/2022,"1,911.3"
5/3/2022,"1,869.7"
5/4/2022,"1,863.7"
5/5/2022,"1,892.3"
5/6/2022,"1,882.4"
5/9/2022,"1,860.9"
5/10/2022,"1,857.4"
5/11/2022,"1,852.0"
5/12/2022,"1,837.1"
5/13/2022,"1,811.6"
5/16/2022,"1,809.5"
5/17/2022,"1,825.0"
5/18/2022,"1,810.7"
5/19/2022,"1,844.0"
5/20/2022,"1,834.2"
5/23/2022,"1,856.2"
5/24/2022,"1,867.1"
5/25/2022,"1,847.2"
5/26/2022,"1,848.3"
5/27/2022,"1,851.8"
5/30/2022,"1,855.0"
5/31/2022,"1,838.7"
6/1/2022,"1,844.9"
6/2/2022,"1,844.9"
6/3/2022,"1,844.9"
6/6/2022,"1,847.2"
6/7/2022,"1,849.6"
6/8/2022,"1,853.0"
6/9/2022,"1,844.9"
6/10/2022,"1,830.0"
6/13/2022,"1,830.9"
6/14/2022,"1,818.3"
6/15/2022,"1,823.8"
6/16/2022,"1,826.5"
6/17/2022,"1,841.6"
6/20/2022,"1,836.5"
6/21/2022,"1,840.3"
6/22/2022,"1,841.9"
6/23/2022,"1,841.9"
6/24/2022,"1,825.5"
6/27/2022,"1,826.3"
6/28/2022,"1,819.1"
6/29/2022,"1,817.8"
6/30/2022,"1,817.0"
7/1/2022,"1,797.5"
7/4/2022,"1,808.4"
7/5/2022,"1,772.0"
7/6/2022,"1,754.3"
7/7/2022,"1,748.0"
7/8/2022,"1,738.2"
7/11/2022,"1,740.0"
7/12/2022,"1,730.7"
7/13/2022,"1,724.6"
7/14/2022,"1,700.7"
7/15/2022,"1,706.2"
7/18/2022,"1,719.1"
7/19/2022,"1,713.1"
7/20/2022,"1,709.3"
7/21/2022,"1,705.1"
7/22/2022,"1,737.0"
7/25/2022,"1,718.9"
7/26/2022,"1,720.1"
7/27/2022,"1,714.1"
7/28/2022,"1,753.5"
7/29/2022,"1,753.4"
8/1/2022,"1,772.4"
8/2/2022,"1,779.8"
8/3/2022,"1,761.3"
8/4/2022,"1,783.2"
8/5/2022,"1,773.3"
8/8/2022,"1,784.1"
8/9/2022,"1,795.3"
8/10/2022,"1,795.1"
8/11/2022,"1,796.7"
8/12/2022,"1,792.1"
8/15/2022,"1,776.6"
8/16/2022,"1,774.9"
8/17/2022,"1,767.2"
8/18/2022,"1,765.6"
8/19/2022,"1,750.8"
8/22/2022,"1,733.3"
8/23/2022,"1,746.6"
8/24/2022,"1,745.7"
8/25/2022,"1,753.6"
8/26/2022,"1,751.3"
8/29/2022,"1,751.3"
8/30/2022,"1,730.3"
8/31/2022,"1,715.9"
9/1/2022,"1,694.3"
9/2/2022,"1,712.5"
9/5/2022,"1,711.0"
9/6/2022,"1,702.6"
9/7/2022,"1,702.7"
9/8/2022,"1,709.4"
9/9/2022,"1,713.4"
9/12/2022,"1,726.4"
9/13/2022,"1,704.9"
9/14/2022,"1,703.9"
9/15/2022,"1,689.1"
9/16/2022,"1,664.7"
9/19/2022,"1,664.7"
9/20/2022,"1,664.2"
9/21/2022,"1,671.8"
9/22/2022,"1,671.9"
9/23/2022,"1,643.6"
9/26/2022,"1,643.4"
9/27/2022,"1,634.3"
9/28/2022,"1,652.2"
9/29/2022,"1,654.8"
9/30/2022,"1,671.8"
10/3/2022,"1,668.4"
10/4/2022,"1,714.9"
10/5/2022,"1,700.5"
10/6/2022,"1,714.2"
10/7/2022,"1,696.2"
10/10/2022,"1,676.6"
10/11/2022,"1,664.7"
10/12/2022,"1,670.7"
10/13/2022,"1,648.1"
10/14/2022,"1,649.3"
10/17/2022,"1,664.8"
10/18/2022,"1,653.0"
10/19/2022,"1,631.7"
10/20/2022,"1,635.3"
10/21/2022,"1,643.3"
